Time_Sync,Dsc_DireP1,Dsc_DireP2,Dsc_DireP3,Dsc_DireP4,Dsc_DireP5,Dsc_RadiantP1,Dsc_RadiantP2,Dsc_RadiantP3,Dsc_RadiantP4,Dsc_RadiantP5
0,49.590823346909104,47.86622782946469,48.714208684792744,43.1402587520942,42.81673978567558,62.78617773874429,50.3261746298784,42.91776611523716,66.61994528131963,43.748341996402665
1,49.590823346909104,47.86622782946469,48.714208684792744,43.1402587520942,42.81673978567558,61.68137343583003,49.85024224127539,42.4554973320372,66.63925975120995,43.562424395401045
2,49.590823346909104,47.86622782946469,48.714208684792744,43.1402587520942,42.81673978567558,61.31747206730805,50.67332114227042,42.745119957899036,67.63008717343439,43.92353081412915
3,49.772143425877516,48.670643547182635,48.94389561062133,43.389695688494584,42.960711562196124,60.59881420414871,50.84233725977747,42.788621875592,68.67765805850289,44.13448956467158
4,49.98021186926508,50.45456266926206,49.50191544871472,43.90672085020566,43.46151724108351,61.145308250731546,51.24668386929802,43.337521501826814,70.85125479664725,44.7417046314917
5,50.62453455808423,52.906064186819634,49.05637379612319,44.345401147314746,43.26085161803135,61.61847988792728,51.7074964538348,43.833247931604035,72.75154713270723,45.21228631604195
6,50.394826005600585,54.02434059301128,48.87850668368212,44.511713069363495,43.82742822951616,62.015864531169015,52.26518853040582,44.36212566640914,74.79024309760544,45.767027826322284
7,50.85792115901412,55.59114945800353,49.06032283685262,44.63714000461076,43.75014363446509,60.80533784792384,52.43644935336289,44.5436693836142,76.14547658118803,45.707745652178374
8,50.43163902492074,56.246729073453366,48.42306943599286,44.45900450963285,43.79968175324587,60.322894118823484,52.86831733618909,45.01438710071642,78.70578291720571,46.06644934595965
9,50.565124200964355,56.647494093134846,48.06702738821872,44.67695568770281,43.54183040827477,59.11593895454029,53.1579691628535,45.265761079062415,80.21129540907936,46.08989469760655
10,49.97306380872401,57.711888525022864,48.65392357796316,45.297272270542116,42.93483613010089,59.17868838941389,53.621473135862004,45.75750034413872,81.89029248990708,46.39282540929307
11,50.420214362227384,59.050753964249814,48.74731103233783,45.97268404100575,44.319762184862796,60.00404395022391,54.34070225960506,46.50648751128108,83.6365497411026,46.88465192142481
12,52.018630558404226,60.43192945012733,49.75210682212852,46.84751259726601,44.61676902474779,62.441216528545446,54.94297701830736,47.353573184245164,87.5927369087859,48.17567508672607
13,53.92744287204937,61.89619045679735,51.71397952764155,48.26694221353981,45.44031404323619,64.1604825265955,55.23623035980165,47.97123710466441,90.16237278799203,49.41969165801745
14,55.0599080111003,63.532410459228366,53.669171714300546,51.007385004638195,46.767606489472314,65.46901947981907,55.12213094758681,48.57603103156056,92.48453096204652,50.36268553897288
15,55.95412689872693,65.2106478401895,56.26006189696094,52.342999173471604,46.67182561142797,66.58784057000068,54.3965595362844,48.756222645234644,94.35907214943623,50.7609386614587
16,57.34626863533413,66.61343061747523,58.3160153557778,54.341531216337685,47.93138659921799,67.32481715221384,54.162381766798134,49.51330443764999,95.40192975236934,52.08141838122628
17,58.381688262689764,69.18559986989563,60.275885066542386,56.32272302407908,48.91202685835557,68.26074637434218,53.7456481198641,49.28858227651333,97.15603249368414,52.44741263662257
18,59.80760138748786,71.74897955593806,61.46130228603481,57.21294676760934,49.35959012710827,76.46711789474779,66.15902977217084,63.72479240434251,76.236031677948,56.72300917861109
19,61.04948310732978,73.62289117756985,63.88152409029668,59.541319968732395,50.32105100629225,76.86619982405487,65.68215209354813,64.35497424270659,76.99585820530922,57.744279472746214
20,63.231287731400755,74.62579593235365,65.50649477983983,60.59800137822313,51.70776904251789,76.5806983889891,65.08886102128866,63.48149844477116,76.2313624967802,58.15846466128214
21,64.332938399563,73.59265302252953,66.12820823229849,61.170193960915995,52.20250304149638,74.68236924538924,64.5935838925398,63.199525293479276,75.19167073325649,57.53384502368657
