Time_Sync,Dsc_DireP1,Dsc_DireP2,Dsc_DireP3,Dsc_DireP4,Dsc_DireP5,Dsc_RadiantP1,Dsc_RadiantP2,Dsc_RadiantP3,Dsc_RadiantP4,Dsc_RadiantP5
0,26.60042165122188,33.19971369365308,25.883500951184654,47.169978511952756,26.09847408004133,30.261894185507654,11.776330870492796,11.73528137423857,13.286939055732804,15.587455537428099
1,26.60042165122188,33.19971369365308,25.883500951184654,47.169978511952756,26.09847408004133,29.310056319452627,12.096002527945785,11.787091804956571,12.318792716606275,16.42082647599157
2,26.750666788664503,33.1665123361173,26.019012805420314,47.6516568599312,27.14033139184365,28.636237773238136,12.988044105569049,12.609961653846202,12.981408674171698,17.282202664185405
3,28.368481718398787,33.29219678529892,26.993628867733438,51.03205247518158,28.192302520599405,27.411376581204276,12.618033988749895,13.884335400079177,12.9571801077389,18.837567825577928
4,29.306435794286262,34.159173733131844,27.891450407028284,53.45614047315726,29.436522400722403,27.55516156696331,13.561762788837893,16.23025756483854,13.872605892779962,20.536319037578274
5,30.006989153020854,34.84427010612224,28.69006045380773,55.598903599535106,30.646694795793696,27.613444965164447,13.572882741493302,14.92956241191802,14.454732563966852,22.052314887254354
6,30.678345023803793,34.81608879292824,29.152488900766393,56.099809171941146,31.5761952527849,26.820093812544986,13.797401519818443,15.008175143595695,15.910109256838028,22.347112223421554
7,30.934327126223884,34.4844915450016,29.384254591489604,56.32353288897583,31.980488570749245,26.61626992555058,14.78657488961689,16.717516534257573,17.3388850555862,23.989993783849187
8,31.296344783179077,34.4890975013046,29.587972939624102,56.389748285242874,31.350428137096017,26.459431017058975,15.428566808417685,17.580884509559525,18.360069700855718,25.1608234979306
9,31.046299308185517,34.37253928450817,29.673602826266613,56.3284543802056,30.80006477016794,26.52110821460869,16.34954221282461,18.69406886018493,19.570161146660645,26.08807426160307
10,32.701254389254466,35.53411237138206,31.011485036009294,58.46212073497907,31.578801626824543,26.19816007155854,17.42225362736644,20.566720172287567,21.01789692629011,28.228012278772848
11,33.67200279886387,35.578022123078526,32.42234554122904,61.45272588670426,32.38219493193729,26.026236563735853,18.350455064985105,22.028441506057856,22.320902377128334,29.556341471683456
12,34.94727077788666,36.69364260134612,34.13192556874512,64.61196939312798,33.80348324024032,25.818906643746725,19.43996651090153,23.748557866092945,23.95310472791305,30.977392417199987
13,35.073570407909166,37.5287392946328,35.22034309079055,65.89129532132134,34.67265755227375,25.36757793449441,20.47331687577904,25.757379045420734,25.049130634731657,32.59944540146414
14,35.96688100893426,38.885124420254215,36.87821920031304,68.18323582658158,35.42705300597791,25.447204257920095,21.746433728001353,27.495121001120438,26.910906892920124,34.12678925077296
15,36.9011127519084,39.537237620277494,38.32147674004534,69.76789727703661,35.717153980409854,25.452279317654792,22.42833275562519,28.78706160211557,28.207504608889536,35.891415656887055
16,37.7380588237022,39.701860568249046,39.35207732813602,70.52864168816342,36.53080718930204,25.25888162305148,23.495851893282417,30.62133679303978,30.02585487118501,37.06327484563139
17,37.627561262672145,39.876184882663885,39.934669939209854,69.794308876706,37.057660766208585,25.806524603032322,24.731839831823553,33.240373489038106,31.44965298242366,39.3729860034313
18,39.84794943133779,41.02369679322568,40.80431275541613,69.7980389457628,38.62843300518087,25.04261659586406,24.441594480818953,34.52800651682008,31.61220084464894,40.86669886007971
19,39.99269126919084,42.62339854952806,41.886755969926654,69.69259830492807,39.41683288411606,25.150834471150027,25.156995672165266,36.218929893954005,33.42984584033989,42.65274757374482
20,40.731495134609695,43.587969515927355,42.862920646364024,70.44994799670258,40.86092135246007,25.09876146318552,25.257486797558993,36.955680423299754,33.58942420157678,44.46705364754305
21,40.55052747607142,43.59384043088038,43.11780193451693,70.98435509322124,42.63982394835493,25.20030417870136,25.78907225809327,37.98388055990566,33.948536955739925,45.91625622887556
22,40.118136087394234,43.54022861463406,43.129218742383124,71.18339854708043,46.16970463503176,25.01131346471753,25.885106678834845,38.260294929422095,34.11082324667661,47.62054014704145
23,41.01469290138301,44.35177902229848,43.88125992460036,71.51637927417565,47.8114684549018,25.047849965254787,26.432109061261677,37.172463048273706,34.21491432871601,47.51901822335942
24,41.40628994603242,44.36342818221509,44.011394125776086,71.15044250676152,49.588394978618595,25.61925480383354,27.34759932033926,36.90890373673844,35.15747990918989,48.4080283806177
25,41.30609840341644,45.30944840522598,44.81485990998745,71.3195034793716,49.84205014029514,26.434194299680755,28.665253156428676,37.19511403405771,36.58858324363408,48.88299798351895
26,40.35359601184143,44.52314282154056,45.18999885047217,69.94423300234482,47.40652914663304,27.122386231262894,29.625229193380832,37.107575867052375,37.6495904309152,49.852108799265366
27,40.20470466865974,44.709370241138316,45.46512963538011,70.84368390291209,46.53895065913557,27.8495288822058,30.596755708840615,37.08746208719455,38.752214545608396,50.848146136658016
28,39.42547322873674,44.14872652195029,44.36274885300645,70.9968117745942,45.74870902024499,27.783420030657325,30.53402870777022,35.65628150601122,39.249750243523295,50.864782620373795
29,39.27602163879762,43.64494732825603,44.45138501697245,71.36325176945857,45.62692115234213,27.61764291875015,30.18466931844907,35.10643069544179,39.430800231905096,50.66758750837816
30,39.59478306500672,43.409248573795864,44.64962987829713,71.75156557879573,45.31588307805019,27.232169315847678,29.42410663238743,34.02837464493176,39.5609635623827,49.30586037389928
31,40.118121729571314,43.558854996297356,44.674424963962515,70.6536326482454,44.66871403620253,27.18481746735573,29.03722404210198,33.43717445242935,39.85301456752101,48.85684361503597
32,40.90039638592671,43.91296428037634,44.7746878002754,71.25657517240943,44.87257700799833,27.18481746735573,28.665691863283513,32.93261080428846,40.16526919212447,48.41155752111008
33,42.52864113727835,45.462617488658495,45.56766127759485,72.55269642755655,45.20251990099581,27.27325803855656,28.143362988528462,32.34012084883099,40.66671705904894,47.751508002282364
34,43.4006836264182,45.82357786413764,45.53471449460608,73.07444783472275,46.01488105120194,27.62974558244426,28.02277755973529,32.79868434506675,41.19524348889233,47.445642953580204
35,44.49809165363752,46.2897367410697,45.538078731234364,73.0248504829525,46.91836832631897,27.781218412308384,27.740616962693373,32.60412262809274,41.55534192073861,47.021670571937705
36,44.118094426139834,45.894175985875286,44.844390722637236,70.45965146644181,46.97842133871572,28.078055395072994,27.378514709539473,32.4774036110091,42.117819495539166,46.3977392504428
37,43.8790853199078,45.24077445747061,45.157624169830626,68.31568987636075,46.740326858463845,28.317334626538894,27.18467988196146,32.504030044224066,42.505831102267216,45.99090967304183
38,43.492521840958844,44.45608397261029,44.94069135470157,67.53063753806785,46.43060816840678,28.678814982603637,27.321599083818207,32.48354671333336,42.5160237754879,46.05823926175514
39,43.492521840958844,44.45608397261029,44.94069135470157,67.53063753806785,46.43060816840678,28.678814982603637,27.321599083818207,32.48354671333336,42.5160237754879,46.05823926175514
40,43.492521840958844,44.45608397261029,44.94069135470157,67.53063753806785,46.43060816840678,28.678814982603637,27.321599083818207,32.48354671333336,42.5160237754879,46.05823926175514
41,43.492521840958844,44.45608397261029,44.94069135470157,67.53063753806785,46.43060816840678,28.678814982603637,27.321599083818207,32.48354671333336,42.5160237754879,46.05823926175514
42,43.492521840958844,44.45608397261029,44.94069135470157,67.53063753806785,46.43060816840678,28.678814982603637,27.321599083818207,32.48354671333336,42.5160237754879,46.05823926175514
43,43.492521840958844,44.45608397261029,44.94069135470157,67.53063753806785,46.43060816840678,28.678814982603637,27.321599083818207,32.48354671333336,42.5160237754879,46.05823926175514
44,43.492521840958844,44.45608397261029,44.94069135470157,67.53063753806785,46.43060816840678,28.678814982603637,27.321599083818207,32.48354671333336,42.5160237754879,46.05823926175514
45,43.20811555711607,44.466237259515054,45.33639221713919,67.27767686350825,46.78471013465646,28.92097633852859,27.567946003237445,32.68319411211284,43.454152017779904,46.30821182992349
46,42.77073333010007,44.347521768347974,44.179533657757126,69.04387244134602,46.952173560105216,29.141729375291334,27.149230387943227,32.79173550786583,43.12097555056657,45.470930584396235
47,44.20152908506385,45.41955389277534,44.61529861472052,71.6252036300805,46.96863987684486,29.45331525488942,27.40744322775844,33.608152845226854,43.459450074479236,45.00129436808307
48,44.2353219458503,46.18902589363543,44.380949115980755,72.17670041281161,49.055582289425104,29.892216242844242,28.32011677783915,34.4289312218812,44.569842077088964,44.6486501932432
49,43.986329834225224,47.05449248385584,43.98246236167576,71.52668542450625,49.91068479388801,30.205352304786445,28.759959113821914,35.37856025426227,45.621764278451984,43.656081907843145
50,44.0600259151606,47.508645492358966,44.34429009794826,72.10320732458324,50.888918016309745,30.106025525724316,29.168593579754376,35.990363615573486,46.73206106024021,42.83682496647568
51,43.97207699907192,47.60323923546403,44.21057936748995,72.3611274582599,51.24552489733297,30.377233060681245,29.754257853558734,36.68976869884429,46.446986739222886,41.687166284179625
52,42.76186777393273,46.77111177804691,43.64472690519516,70.9168648342137,50.981363057576026,30.74027062756837,30.74267606869283,37.249361327351984,47.4296155217399,40.53181477252893
