match_id,dire_avg1,dire_avg2,dire_avg3,dire_avg4,dire_avg5,radiant_avg1,radiant_avg2,radiant_avg3,radiant_avg4,radiant_avg5
610451558,29.70925343841768,35.30849980283605,36.04970802270986,36.06426260470393,36.08414518497411,41.90000886548639,37.65091815257641,37.672250387971516,37.697524459339455,42.29167198421275
611706372,37.770587936659545,39.81243909371033,51.91150272348989,51.91762049649845,51.93306121050992,36.47388257075092,45.822309098754424,45.836463000698004,45.846135628363015,36.45671853899228
611805511,38.085748605821436,43.10395089910176,33.64866120988859,33.657881153211484,33.66286389144069,35.46943822976892,48.7814592542263,48.785926867562665,48.78979286779829,40.03965865799666
613149649,45.51553198916307,50.1049254025801,40.06483943319724,40.079151030413435,40.094589285839,39.18915743253799,29.982511999103867,29.990825408923044,29.99746301713252,38.96282828722638
613258812,36.53767338341222,36.758057361000304,37.01736516722097,37.03691155527041,37.04368372605671,41.70191221018749,32.805213116160466,32.80821040548715,32.81303626182139,38.41777123925818
621041235,39.24568327703845,51.75042581176707,40.14925183630033,40.1951982051107,40.23518709008046,34.71691333896563,31.466450338277333,31.48094298821446,31.496216705203604,40.830482641260915
621214317,46.424825130317195,45.935558210070255,43.367909569761075,43.39848164841063,43.4229599239477,48.654423364449954,42.22522092802517,42.23862755977943,42.26939896020936,42.5130099370528
621620590,43.38833508190197,36.086492565016876,45.32427719870763,45.3380110109337,45.35193563925619,41.25000236056602,37.928506604328255,37.92938663224595,37.93096637061673,40.79551768871865
621624233,28.337736982329947,32.8703656352702,26.958829867014217,26.96822778218712,26.972968625636643,33.621543100562235,45.378141855888025,45.37916139132169,45.38063811408442,32.82769513652002
621885923,48.801133393621654,46.426872514329105,48.31406109113688,48.35474263136995,48.3703892492514,50.5753202318034,50.91912251696405,50.93586156919791,50.95642922545406,53.466011096099685
623172202,37.346202340840804,55.851045012101046,54.56257722726933,54.56638803709593,54.57066086748123,38.384123774273654,41.79332263624547,41.794948107814804,41.79657357938414,38.45688359787581
623199714,44.86026824142046,43.1449663346916,44.942565970533565,44.9838489286722,45.00275253404355,49.43922048589389,45.73513305025795,45.74669024123862,45.75263899894995,55.4151249181779
623246765,37.47445073211121,41.40886315011735,47.75569817566352,47.77974959303023,47.79212332893613,40.94059367077244,56.85867283244365,56.87326445564596,56.888521933198994,43.62369794648763
623384981,40.548700169083894,39.343632560139106,41.368056861484796,41.38477965339056,41.40182979119856,41.13808723471131,40.997138761599096,41.02190257709969,41.04892126088512,46.59868397423489
623642286,48.729120454521414,43.5876701357255,45.51956922746729,45.53525551779498,45.5624719328464,48.89070916654687,51.44717675472629,51.45184116235705,51.45655188658215,40.68151811007955
624579175,50.20456970913367,48.31244128858187,45.10186283417576,45.15479945940274,45.17007293412625,35.488310280044786,39.31417200563178,39.320082295976555,39.326778544531535,37.53338793309399
624608163,35.91883370738343,40.47354769698713,36.88893639525898,36.89988209580115,36.90416080558493,46.9379221069298,45.91863891110003,45.93357151358523,45.94818195533516,39.45026737166449
624642968,46.65011460443682,44.23350639537239,45.12206211355668,45.14971166668382,45.168836461903766,31.87976003188164,39.712452502557504,39.7173730299014,39.72095988734102,35.09656941300947
624692548,34.76224001005912,43.24975788264673,43.421849053532284,43.42731977153213,43.43416236246732,37.744963862451215,39.23275098550693,39.2385664874525,39.244704448787,50.895973943602414
624755961,37.532514839757496,37.90202330288769,37.34178278286079,37.34664819141759,37.35204965606014,43.43259091180646,42.21828322874796,42.22700297141189,42.23652641884317,55.358085256836425
624816454,41.66719538737671,48.45979309416513,41.33120236473046,41.34271075098804,41.35490131712843,49.54342190604801,44.448823030668095,44.459228633885054,44.467847615697025,44.7300178834486
625739549,37.332726461822446,40.09619666648348,40.712740337267086,40.72304362414061,40.73445883457689,35.714911637263135,38.7413950619764,38.74795356603935,38.75521656061199,37.549317879889664
625840949,40.63054980816044,36.999512164045825,37.49551029747543,37.50374862368085,37.507838427138765,48.32417350847344,38.14198307847485,38.166849596919924,38.17681548497675,40.10628325168652
625935277,47.816303636564314,48.059655410269784,47.59382170157508,47.599181351539194,47.60375962025392,44.961577587799205,50.63319417981903,50.64505634127622,50.65499546167692,50.574068303682836
626519881,34.48253097896844,32.22278999717492,46.69715910209609,46.71131194226382,46.73872608034225,40.04993335531658,41.766461795330216,41.77502201741346,41.784692028118265,49.57470417697979
626780627,45.17492165447864,45.873417006931184,55.93464955382026,55.96873785000336,56.007160641096746,36.977081075994356,35.288241711656056,35.30317704614398,35.31769387546984,43.16169447009123
626855387,45.202938860684256,41.448950669484525,37.45057838198482,37.49104915370357,37.51127503677321,35.759372357968545,38.32718107796156,38.337854898225025,38.34393016969442,37.57329041556173
627040007,38.549239076890615,39.792844212450305,38.625969755435186,38.6369626633142,38.642296146701355,41.48290835710467,38.56426148692612,38.56538076733213,38.566272123186636,39.599317620068405
627083336,34.79596441374771,32.80880528541279,32.26219256108662,32.277514164959506,32.29283576883238,45.49666234090643,38.93304093513546,38.95301616741612,38.95993478372008,40.02057545549364
627166226,34.277739422996945,49.83663221445903,38.09917471908429,38.10343172735823,38.10701282561989,57.413423463144134,44.85242090861636,44.85842217218455,44.86260991081466,49.54980838758161
627616609,39.54890916050731,39.71300449350825,40.96022377392422,40.963344398895806,40.97282125477388,41.172900946422125,49.81007702195505,49.83829347394268,49.86665505133712,43.57688527027714
627623750,46.559439569270424,54.6310185641146,55.456057005790235,55.463082517033904,55.47124260364039,51.000717250143026,57.778562883387586,57.8228397110062,57.854622049095276,56.396603162436115
627677789,41.838807772996994,46.11252734897813,58.070152093023665,58.07372846590458,58.07707224597984,48.446635519434814,50.87039275532429,50.90256638107475,50.93034805491149,42.25961620072671
627832188,41.80125839383921,41.94441827993065,44.040158838620755,44.04224233109847,44.04849333921166,56.28024279285232,52.646709751352844,52.66639791265662,52.692844517692095,50.98109860447926
627845961,60.56621598384387,56.55665310761857,69.73119227650466,69.73784284265368,69.74900806646384,59.332962102702005,53.370542215350106,53.38588072005957,53.43551167734832,55.91118150545857
628111860,38.10006504729871,42.27261713799613,37.816023858857555,37.82938520221432,37.83951462621119,36.83807046653953,31.312225055070126,31.32436377451621,31.331097170760533,38.490998954335645
628172689,47.503045603380194,46.90513073985548,39.919413088584356,39.931983211832964,39.9410681666618,52.44556305253534,52.53843587091773,52.57371316581207,52.602510959426944,59.2110413859848
628202167,43.362048940101744,39.59947877757056,44.67021960389545,44.70562525317369,44.73416781033624,35.51500388462992,36.45155880575254,36.46568506807743,36.473346685204234,44.047905760840614
628238411,48.31148846263571,43.738154808273876,47.10497877263704,47.114598658262366,47.1302297978106,48.684814084597804,54.3756141809951,54.39308125523747,54.414984968683775,54.732814861931374
628328743,47.530924425483654,45.13866914354216,40.73568621567065,40.74485676817085,40.754445757108,46.67325787278799,40.770880879223355,40.785276021271514,40.800207574196605,46.35505407463981
628546255,48.60900558860594,46.544491606326325,46.12111762811686,46.168461576593714,46.215955831056625,21.85465027153819,20.615897061809573,20.62948807738911,20.682500395821116,19.962805189250695
628557042,46.86540342521225,52.34379708713971,46.7890244153945,46.81180753171859,46.83243309307236,48.916889575406856,48.439785934599314,48.44940520609534,48.45970693873108,48.03422325719666
629067363,33.304368969302956,41.2305692203301,33.57559598863989,33.5892170767486,33.599493302604316,38.83097129689624,39.80816141183374,39.81649216396722,39.824589956590415,44.667484656238315
629142053,36.19567929873723,36.07467223271727,51.45370071381638,51.46343487460969,51.47216979410488,34.37667474058377,48.42103187757964,48.42563558880919,48.43688665623296,34.543606707761235
634751129,47.897949228910356,37.89314784291308,38.60357064718172,38.614296511822324,38.63023850687755,47.100644637395895,56.24543030962904,56.26039966672646,56.26697509410146,45.93449749275432
634790888,40.26265724409593,50.93957706097782,39.87593826080053,39.89403575446994,39.9074217865308,42.432798918974385,33.38444274512133,33.39404948058597,33.39888713772899,41.465815266122966
636257744,42.877090031364666,43.36380465225728,49.579016789019065,49.61642215876525,49.655887568000395,52.4552978580199,46.47851810644456,46.48228452910661,46.487823600870314,39.470283494358874
636303474,45.95496874706615,42.088149846795766,50.3627616006037,50.37990808931989,50.39553448925907,45.92165191499894,38.727908033714144,38.732608976824,38.73746216341631,36.45385019396375
636311751,38.73198541024997,41.03410446135459,44.46356437098028,44.4673000309291,44.47412019670859,42.39038128579533,44.35609691847802,44.35919179718367,44.36146803796038,41.23416689093227
636342671,44.00061417416578,52.90969684806865,49.86297752830969,49.86733910976925,49.871967299489214,44.781434636633755,44.137769122485516,44.13873007516835,44.139809541325164,50.69104015124912
636381308,42.25197856426794,43.91662278161608,35.57716340294621,35.58032066080681,35.58207013822042,39.90704759048632,43.25027106507714,43.28201968895169,43.31989621929656,39.838983216217976
636420810,57.31487000137398,38.96397144661485,43.41149576239283,43.42488753593792,43.43809229193943,41.47215308593475,49.71867143392505,49.72185677848004,49.725472919363604,42.43943485003123
636469748,36.66631939006661,37.90008256379315,37.40820180225755,37.413164108746024,37.42564397673218,43.614608138819314,50.9338839510847,50.94014501917957,50.9506624220955,43.26417893008555
636476209,37.40104536986,29.84890666429743,43.35215012183817,43.3952939154786,43.41300160990437,41.91940272755247,58.66386634334124,59.65598788653503,60.11720809808656,42.17533029120148
636512456,40.37787677684614,39.84951318943719,41.105676485416666,41.1167818465698,41.1225286525318,45.13963253026149,33.38976108412601,33.40029684088717,33.413668709522085,33.21273015250967
636585258,40.75812635529246,38.39967360866889,37.88971203940889,37.89931169758753,37.920666777286776,45.67667439180032,34.07307201887136,34.08168957641058,34.08586222167023,32.76067959920723
637461379,52.96804321839988,46.488419371341394,63.143356057371285,63.16267429341,63.19712855783436,42.66234964748104,43.260875817425934,43.273084201738925,43.28701940979398,43.235757036639136
638324033,39.161359364123456,44.58868502286273,44.503556954655025,44.51070477976754,44.52166750261468,37.28159905774532,40.68772701261826,40.69578309541472,40.70513949008316,49.679467566972896
638374052,44.00773057413937,46.06979545834189,45.787621439042624,45.79439462501191,45.80141601547316,52.503145399478896,55.37939061394685,55.386409602817544,55.39343051887668,47.720702112595845
638399346,46.25585806288841,69.49157928774527,46.611990250168425,46.657654774873926,46.69015458895079,45.374283095235896,48.933059022635256,48.95647553802255,49.00101653117272,65.69361126932861
638431876,43.99527947987836,45.15782965572017,40.49503214915958,40.51582183791204,40.531365762985324,42.578084440035646,40.04262694188786,40.05591554727526,40.07645838950687,43.35283822065217
638444119,62.655670840520536,40.25465864753488,43.70515072526508,43.710825957586565,43.717045472498285,46.0799368653928,55.12437786324356,55.12808441905414,55.134319461113584,52.281009627111594
638514403,61.11485684964305,50.7624754833657,59.98400866490053,59.991642372991876,60.00024990120309,47.94351111571854,45.777865394015045,45.80610963635309,45.83363157753526,68.3746513366795
638646888,47.28043818460099,51.02550162852515,52.305942183531236,52.3152410867694,52.32283152742828,37.776539586490834,39.92943621152203,39.933491017914605,39.941341718275716,39.677316816364964
639655565,57.665710444638094,50.43078666038704,44.22086322282529,44.231331609510235,44.23711513146525,36.842623452332376,40.10236686888641,40.112268762098786,40.11985901164775,50.879282334558205
639915588,53.15288874046491,41.09728625397408,44.4226770986311,44.424983747278006,44.42877599634122,47.50416252432676,35.305613852233066,35.31121142343697,35.31771765951335,39.666642645075456
639928171,37.867759064612805,39.50463807496257,37.6401654658272,37.643179836485444,37.65167493472296,45.802666558676734,41.04472513361697,41.052735801662855,41.06199036730185,42.68776317637791
639943860,47.90826453297712,34.98356782864273,33.643750446722834,33.66912523280316,33.709983028237914,46.90533379866931,36.219951075619264,36.240116723079474,36.256884371077184,35.0328739687634
639944687,33.28359138715355,35.88668931290682,31.539289283474904,31.553699494783483,31.56754155922365,40.584281188528315,43.73092262130111,43.74597463936121,43.75874782130541,42.15746374019573
640022519,36.17823906990888,39.48826170753598,35.60496985818365,35.60837566428112,35.612086025523915,40.6984629571483,32.680796460924576,32.68853822207217,32.69768524484886,41.84813350625283
640050884,34.019881025575465,40.238780764147016,35.257394437863965,35.2606137889998,35.26364791399362,37.54851137269753,40.530868602911255,40.536712378128165,40.54022682141372,34.62515511993332
640088992,31.511626389155904,33.8054605161696,30.466398395076773,30.4698281961541,30.474378969919712,31.10622874559907,32.781930804338394,32.78331760327983,32.784586906256415,28.327605976684982
640183396,34.85874101737991,41.142911742736835,39.85941128442988,39.86459503333442,39.86901840931674,35.370824851569964,33.436389358829516,33.442352723256924,33.44672461298392,30.554900819122313
641405166,37.347812298797514,38.56052720468809,47.419017559698645,47.42885006094736,47.44094099874311,43.50481661668537,41.158347149231574,41.16537540146511,41.17107562968168,41.56817848945591
641717130,47.5863007802154,37.0288521769976,36.51602158698226,36.52247126956252,36.52821848048262,43.75469937628176,48.34982841175202,48.357443330592574,48.36544040169921,40.65871925335937
641756777,61.11089720301509,50.38682528462031,53.959107098987744,53.968042754306715,53.97127531364674,48.91993198345246,48.89789568695476,48.902696673809466,48.907363400203515,55.626044799114034
641869130,43.22929549025534,45.70467487976486,43.14144922641376,43.167157581506906,43.19067928142418,38.74595821408716,41.02370962212304,41.04745403061352,41.05627750232494,49.55977202990466
641876436,43.36335680670996,48.06250442725887,46.989423428870346,46.99977303786371,47.00885102618842,41.778946779707184,42.17537758261331,42.183893418593115,42.19178798157782,46.13063768261909
642238139,36.47164977911772,45.36551278160848,44.27280737734696,44.27781210819102,44.28157148777636,33.661395358483304,43.81214388872308,43.813416497754794,43.81505698276153,39.75749412892485
642864521,54.5330960526034,53.23808923975518,45.3749467618181,45.390082303675314,45.400165034739686,43.32219021632854,43.86778484263561,43.875952732731,43.88207068899734,39.84212211733491
643015651,42.255170708443096,60.992986440872336,42.11819792814667,42.12642661623216,42.1357431484175,37.67597686584941,35.81457388570795,35.82794013986168,35.85239278545456,44.56083016002463
643051079,51.60805719052958,44.09601380825514,43.55620042658141,43.58870395774162,43.634275972708046,54.05377495552969,58.298795247896194,58.30593577319605,58.30984096631035,47.92024581437899
643061665,42.79946390344524,41.02562920605196,43.52540312498196,43.54288646979528,43.54966926207043,50.20400503449688,55.33916111112056,55.3625952405761,55.426380118905946,61.90518046586782
643121928,53.89443713236327,38.48436013046794,39.26802474556033,39.26966610116004,39.27180348189425,52.92713500025605,36.31298940968187,36.33352882814085,36.34694006354198,45.39623836787379
643128080,41.47947338217034,42.332463195225216,41.865795046031266,41.877863420545594,41.8894078324396,40.41522258868967,35.28999111745586,35.293554451859485,35.29666435926207,37.996576669722494
643208148,47.5677050545593,36.30489677914764,30.6978968962715,30.699328908857723,30.700463024051967,41.548780571620604,40.14013239571023,40.14878309302832,40.17507197761017,36.54508007659641
643231908,32.0406259015505,32.34046119052273,40.16613341237078,40.17065290441137,40.17456815120552,43.45952998120589,33.113306423301935,33.11766848477101,33.120348731051585,30.589908430402144
643346528,42.128728700067654,40.00645296019375,39.005357061055,39.010719972355794,39.01569083318341,40.121045967884925,43.7165923385191,43.72534667462266,43.75326228949073,45.558514870181156
643387304,52.42075929029622,45.77353919395854,54.69815171134785,54.709992159948975,54.722314605895775,35.167260768610454,36.53337578518262,36.53447218773837,36.53553498049301,40.944701519957945
643438672,42.61503531381768,44.35175278672575,47.02486048492495,47.04477440206362,47.06447160308089,42.73377269220714,48.449190592617036,48.463193706686134,48.47551832809166,53.290347457540456
643470370,49.373061414720226,49.95453989279739,43.322868254668414,43.33701260301638,43.351252186302844,40.14074322998359,50.90399957736181,50.91864292247146,50.97186760078993,47.24256154376122
643511051,46.63241921563834,39.92886096426134,36.18812322885983,36.191761188264095,36.19693790582507,37.207014556892005,43.04117016945822,43.046611118543886,43.05034203345496,34.68113948503146
643524414,35.54310773771286,34.51452818197375,45.47612089215301,45.49624407391522,45.52168563524013,52.086276698624175,47.501016028954176,47.52282516574768,47.54586187012481,49.68951726864298
643538237,36.454996836824485,37.185400806951826,36.44864280511325,36.461160276347364,36.47451781087942,41.683043226339535,39.40372227784459,39.406863920690085,39.40963297210561,39.663338926411036
643571475,54.13022353983571,52.1243275310018,54.57301303828243,54.57988641267387,54.58326375311186,48.45494955377304,43.4002652102224,43.40284653563595,43.40619249918617,37.0603483824305
643618598,33.91458788645958,41.03663213947155,42.312818393883965,42.31580648597755,42.31887922289911,45.27708663700838,41.79034553596415,41.79640373894056,41.800405874474386,39.2359810377052
643624058,42.81155186946747,44.38591407776949,46.807326778299995,46.813654553998376,46.816780761457444,37.80786498577603,40.214768739626635,40.21988608258266,40.22472700770699,39.507471340273014
643627112,41.54601418686308,45.65765139827776,40.13374734391994,40.1405353684777,40.15627327929872,38.663950459217965,41.483572241535725,41.48809782944609,41.49062657271537,40.586759753087925
643651688,44.813122019884126,42.70453881133931,42.06192616573163,42.09671548641557,42.15559031645436,41.81889236716951,44.308379129902576,44.31825432557389,44.33179650504218,42.325714410867086
643680312,38.06920995300044,36.99286324962409,38.6483854530393,38.662004790281316,38.67050611377359,46.31536901165814,50.649339813600804,50.66086466831347,50.67217643321734,52.4258943386726
643721703,42.314815546813605,56.239509103343046,42.83548558823828,42.84890140656181,42.86177219500459,43.497743519287475,40.106859388064386,40.15532176032361,40.19792011001788,48.18128962233818
643752615,41.53672979485277,36.20071949849141,46.30560693289698,46.316783423037684,46.327468402222365,29.815084155874544,42.76790815108426,42.77322625236361,42.78075781918979,39.419193787019935
643792570,44.66098298575774,52.74429206741156,44.35850218808338,44.36287732872756,44.36599864759603,52.59883603784065,43.11587043642015,43.122397212003335,43.127100484793296,41.34732426863249
643833001,43.19540388097564,46.29141063391853,44.649596180269526,44.661826449660815,44.67045542088594,41.81531103785148,42.600258333570046,42.603565670494724,42.606717915753805,51.35786053818476
643837106,58.78176703335616,47.11267826607281,45.08871432554537,45.0928486145229,45.103024410505824,60.99303617780111,61.944718239226084,61.95664709436081,61.97079537850459,49.14485034318533
644374912,47.57902049554125,62.1623187552032,49.687912514587026,49.69960663522807,49.71134565814084,40.581081246074504,48.988466218532224,48.99062175696564,48.992163089388995,35.83448320949116
644561255,42.53307546960874,43.363915531619064,47.474905495919835,47.48782111085439,47.52354237609207,42.68554932792544,34.24157755380048,34.2528192159481,34.264152109267705,35.83280872535415
644617314,33.570975651875344,41.81490017654378,34.32797188063163,34.33485658237634,34.34566478981123,43.99137918289608,41.25507515441904,41.29372775143893,41.321489690070614,38.161536382458536
644676572,42.900782487938216,54.83804534513963,43.68384517819675,43.69389985312518,43.718088927533955,49.02755676346441,37.83629042485536,37.842786193045576,37.84674367656703,47.206171706050604
644725431,56.02470177488535,38.30888932901414,43.976234960638486,43.98783209680409,44.00150325924442,43.2134752443255,36.59646812817972,36.60504410232508,36.61308019429834,50.25803700646927
644745895,43.8558490843293,33.994650698577026,39.57425583638803,39.58429911588529,39.60308282563711,49.615087185620474,41.831383048663284,41.83546993254026,41.83841223254131,44.842584005192634
644790017,57.009463076102584,49.93446593582316,62.72303056012671,62.890664479058835,62.993444633804856,44.96419792329722,40.545096318352726,40.59773573258346,40.6703404818116,35.673882982668246
644837381,49.19581075195733,36.13893402804141,35.31383744924319,35.317397521282956,35.32063996322902,48.19589687138329,38.84126426010754,38.89471250525513,38.918065945354996,51.41613257876034
644940512,48.684677242593594,38.45266369816478,39.60900481595324,39.61003747153863,39.61104535254606,53.95726642560099,52.48332805890899,52.48605337385734,52.48806620093741,51.832661303669504
644941370,37.06303116699312,57.69397665497928,40.763064205771954,40.765303205150765,40.768626121692456,41.60467305226284,43.66653362989079,43.684317188602066,43.70093034373497,46.97270948033438
644957827,41.714924605727006,47.13977468362546,39.82518354259864,39.83051123964495,39.83811490279562,49.18872941974679,40.392810807877645,40.40520169781161,40.41434379884881,45.56620705721492
645037586,59.05960146017316,44.0823647939322,44.95661865716182,44.99172318186414,45.02828186743696,42.76371628978641,45.15545316118699,45.18288093222444,45.19794907081257,37.122572711388955
645047492,49.2845799588165,45.894503750332476,48.90411477287757,48.90767722055217,48.91198956201338,40.85026597140895,44.58663056854641,44.591705127998715,44.59578990788534,47.656544527898234
645077087,44.212746292249314,41.28367605575123,38.836382089657036,38.84632548908675,38.860006050691226,38.9060193064612,39.55152831216171,39.570502344470015,39.58196279296575,40.1235742650822
645093123,36.11106344209247,36.26791655795308,31.953866583270607,31.964688214082585,31.97228162019958,41.19068244979052,48.829309708994856,48.83810815996635,48.84651717011517,48.27023825195626
645112787,43.44454663857371,43.198594371664456,42.87593771136258,42.89479130812227,42.91145743106569,43.02371101377139,47.11218129228428,47.118246803954115,47.12450573935068,38.392134154633254
645138849,47.199731432789186,47.44183411312358,49.65766863093666,49.68797816357383,49.7026365010616,45.7758868264589,44.40347300824064,44.44168673867459,44.47335901124701,49.59626481604537
645149155,59.14744500370643,39.19804393034531,43.163208850887514,43.1676527064223,43.17131553271765,55.54409198110734,43.77342579481879,43.77756949114355,43.78191416459228,53.27297463964457
645149633,48.71737766284719,41.820794646995054,38.062629264424025,38.066375365160354,38.07027402456876,43.18094471919131,37.283171411579275,37.29862701531686,37.31160446058532,42.14467263449953
645153730,39.55634434381638,37.199515980413274,49.46279065861044,49.467274313455604,49.472356808588245,47.79889864073208,30.777147607969148,30.77917890046996,30.78303246578996,30.826624328027833
645174955,48.2488612471203,44.99270444348376,44.88746129261031,44.889869874886045,44.8929212101499,45.78249175032397,46.523882383947324,46.53023657108569,46.53485024433452,55.88704242761757
645181933,34.77147503743605,38.14619758597803,36.01033305309913,36.01156362175501,36.01324234402314,36.068460466614674,32.446033261859704,32.45180911422172,32.45717226396466,41.14766461146741
645191970,66.86791419714663,45.100024487110275,44.671941271569786,44.67496790565217,44.68092651341247,35.84730319163014,41.88330811805809,41.887858884962256,41.894684011528966,45.09669297597096
645197172,43.11891230650306,41.398575844058,33.97353379689134,33.983841617273654,33.99836874760706,45.75496267291562,28.32174088915632,28.365524776805575,28.383399234721686,36.02607845021513
645199327,37.63742640945302,43.90896063276876,46.22543371811939,46.25785970703095,46.28315825539793,31.343641409169795,35.73363982280134,35.74266057480341,35.74789326683245,33.817567859471154
645212603,45.87958182307928,42.30375302004348,48.72483847616662,48.735512204003015,48.75682680240934,41.06315092805845,45.54716958662279,45.55593360260089,45.569188706977016,55.041276939524465
645223470,35.13097222714018,40.64360640509246,45.57628064730227,45.59488310230442,45.6091618268476,37.89878738196522,37.341131340831694,37.371761841019584,37.3853177544327,37.288847289725084
645228608,31.167090022834344,36.09699023163705,31.555912505755646,31.559651503367526,31.56662948421899,35.68767562353393,42.384237745078444,42.40819124731265,42.48183598234009,42.61847310731146
645231926,38.24754029526155,39.47611966814672,40.380189833542374,40.389860407083766,40.40826461732669,44.7582815254305,32.263159110232614,32.27380601095432,32.28320271557036,35.17269814549908
645231935,35.530740355352826,35.47385514124201,34.56951581455032,34.57346704106234,34.579403174627494,36.80198100265091,46.31733039249427,46.32742003382314,46.336031756381544,37.285644897276164
645252358,36.259754144871664,31.758716902714017,45.00663399440272,45.00968564792208,45.01410297556687,35.08404592240636,32.14902663904219,32.15445872876685,32.158047798626924,46.48273789539646
645258275,49.51954141012911,60.58353305299243,53.41328318532787,53.43677401997197,53.45794893757155,47.796103241075095,48.596616224749546,48.60218478331428,48.615408319210594,53.19867263038308
