Time_Sync,Dsc_DireP1,Dsc_DireP2,Dsc_DireP3,Dsc_DireP4,Dsc_DireP5,Dsc_RadiantP1,Dsc_RadiantP2,Dsc_RadiantP3,Dsc_RadiantP4,Dsc_RadiantP5
0,25.90476840697597,21.656825829860853,33.594419434941734,20.976804756191058,21.193115742593676,61.306175230411846,17.218599332908074,17.630838757455766,17.229460300982876,18.06889609202891
1,26.65449104668334,23.331297225757943,32.80225761136125,21.347613418741815,22.41315684991411,61.306175230411846,17.218599332908074,17.630838757455766,17.229460300982876,18.06889609202891
2,27.026385973384492,24.23667600437751,31.842707742837554,21.961779917767874,23.902524856868634,62.85077287068661,18.122270497984104,18.298055356437114,17.746864171423937,18.502738108991515
3,27.324013152229668,25.229328908455905,30.875597438637612,22.245796951348012,25.247894558613638,64.49756555181916,18.16911247455601,18.040909739127418,17.506705090167742,18.578114972904004
4,28.202405717062298,27.645723933262126,30.304359224832382,23.046832279147417,26.92714170635637,66.65221964039242,18.496373342909095,19.12346669565026,18.32134582144651,19.707827389529253
5,28.748950685892684,28.823834327391214,29.883016508682793,23.53391164241392,28.136646521403648,66.55765959226989,18.46008098415411,19.099586409417043,18.292474018954845,19.702311788886593
6,30.047989294963855,30.65718734548915,30.02730069176379,24.256190391037187,29.626064857178072,67.54164324984818,19.089133686076472,19.756577808748215,19.13854381999832,20.265591867524545
7,31.835238143615882,33.11305118135198,30.86929599924101,25.15389915642495,31.173630304781874,69.34422706180469,19.27586854832615,20.14618068631092,19.78480701683159,20.418300937089484
8,32.222736120874345,34.145501755267915,30.848456654368327,25.14972742938447,32.248733111631736,72.59264096460862,19.797525634133194,19.797525634133194,20.159292223365266,20.261055556024942
9,33.91191556277383,36.63403348793191,31.531867258496817,26.103856183682723,34.04710130900487,75.65309929685603,21.700710804539128,20.828755073640636,21.193669482352075,21.139019174076815
10,35.386977656269195,38.05917104573955,32.18575936456891,26.24581876516989,34.58866056552637,77.10317280571799,22.07906699917246,21.515536364971478,21.079326113592572,21.11077858610628
11,36.38123200486855,38.96921981829261,32.27254227408177,26.17366907455866,34.50471831130206,79.16656373194155,24.047268170041228,22.495725650536667,22.32218785128202,21.990414007418995
12,38.120605198437715,40.728830006627604,33.338990890533346,27.04603908121163,34.82594597683917,81.39923562357866,24.606155220912054,23.054327274207115,22.879641884843654,22.548143190953205
13,39.53969471131745,41.11428849846422,34.317124420512506,27.5326372265514,34.93803609330014,83.13045847873525,24.302497789545995,23.305267305904227,23.12369337980888,22.781964298355668
14,40.60618300222364,40.98462383715836,34.79697757370289,27.800810000449182,34.148014693177046,84.41656633429953,23.302823792587063,23.66005684303651,23.16180472687665,22.877747373378664
15,41.843970661461,41.33995177717,35.387304828031674,28.652236492405223,34.37703792646747,84.14039371336321,23.32723890835799,24.06008103615391,23.086383343850557,22.705534040232546
16,42.319390441970604,41.61697301079752,35.80879215543992,28.132294099298953,33.004536356100516,83.62272167593582,23.733624567743295,24.41339276933517,23.0032587270463,23.40109599287809
17,43.200027109616265,42.758949645517234,36.580175331061,28.129010461456776,32.858810140197996,83.97147223029307,23.82723890835799,24.504984419071537,23.086383343850557,23.481515940080033
18,43.24594213540675,42.3654372499567,37.32088456840507,28.06659684533056,32.211374239279586,83.77400732261677,23.793110511518965,24.46577862977804,23.027474929878963,23.416293632507838
19,42.70594899445443,42.077123536207765,37.43951608931512,27.339319260400206,30.97385515657636,81.78874138738836,22.69026026663345,22.45170707406832,21.988903522489462,23.133636899379038
20,42.82951937432428,42.52476858043495,37.312018370779285,27.109423187281912,30.41755033956472,78.83634327020997,22.446598652436478,21.53051985890867,21.30126899418548,21.964235364699977
21,42.66387157252573,42.100140300710244,37.176065471238736,26.412379220516804,28.86682263869021,76.60399695688295,21.88772682898795,20.972610472553452,20.742845436016477,21.40709381934571
22,40.91048115515642,42.11735905446698,35.49908269059885,25.936469759942014,28.791717330498187,74.7739924890572,21.436666895739002,20.513044105986996,20.286767782126653,20.94379330522518
23,39.73968967293773,43.770638572933194,35.19002188956142,26.2196224642815,29.266654008576012,72.72501857783419,20.947560814373265,19.62456896039186,19.72944047413414,20.42344832893492
24,39.40901281309526,43.18698494974257,34.46214105645181,26.62474247972595,29.489148135657345,70.35233765350989,21.472282403753834,19.991815587049473,19.988551510801972,20.27957349001327
25,39.35266450888505,42.41580168775368,34.309989148339625,27.34915494285891,29.455797938728473,69.11374024163968,23.552235263210566,21.082724278383886,20.599714916075857,20.81357082017064
