Time_Sync,Dsc_DireP1,Dsc_DireP2,Dsc_DireP3,Dsc_DireP4,Dsc_DireP5,Dsc_RadiantP1,Dsc_RadiantP2,Dsc_RadiantP3,Dsc_RadiantP4,Dsc_RadiantP5
0,31.127758351162505,33.96034442637952,27.836940735979145,40.51916394010813,38.60783550438573,26.21707544086053,22.37325901132882,48.3597224462014,28.375432540907234,25.360455271784502
1,30.767893519101428,32.91573911260494,27.705850730173974,40.46396147536848,38.109387493217056,25.71707544086053,22.49415540634809,48.46447172462594,28.693766934716205,25.404435339037274
2,32.54406083274643,32.69216814120044,28.9033968784954,41.62605502425861,37.62492377168911,28.131064336360147,24.032998167604113,50.054493926564795,30.94305126604995,27.138782429982456
3,33.90103620772612,32.8762063449511,30.770542754185826,43.021965446896466,39.24628430715088,30.02216950337024,25.634091951841466,51.792632800179824,33.088572555426666,29.01189027641503
4,35.188560587867066,32.98734491795083,33.474420233959876,43.958217406970945,40.48841951179667,31.953163585557565,27.456109356268612,53.26547082504003,35.836927221637545,30.93866098716634
5,35.33625724864771,33.38987565957983,36.106285071459276,45.0458905661376,41.63332244507765,33.21915209443756,28.93819338972036,54.19983705508989,37.67087637283688,32.80274826506185
6,35.34666818105897,33.82958353381534,38.7594247115254,46.17410974576387,42.2380640186128,34.43860442219272,29.85873695411486,51.832729051131075,38.789963938575156,34.1159279623829
7,35.33585365699775,34.52079290624048,42.140515284034656,47.16450881579826,42.91553434890408,35.770501895815,31.52474268687339,52.75666640727766,40.553126509602876,35.85918051564398
8,35.59270012303641,35.94050400175098,45.34931899460155,48.28024949197592,43.68474878305372,36.81125009336005,32.868390256011395,53.19473037323344,42.213746745437106,37.417155977432365
9,34.97843985748196,35.626250672148174,43.81473662407787,47.94753076149485,44.188280238491885,38.32530421148455,34.756699642590505,54.41800715293327,44.514666330387804,39.43515004680095
10,34.22738545025317,35.42745899478143,42.9877535147826,48.61502819194251,42.67281052380675,39.87813037031764,36.570980020590675,55.099719168233634,45.60722986211902,40.95288064975408
11,33.9497948945697,35.442707985508264,43.13926828397768,49.296316502613664,42.958370327045515,40.95085806961344,37.60109309872905,54.06524832182683,46.14536673887803,41.98739387794949
12,34.011650218402174,35.8908302891729,43.26706482290746,50.91245325293731,43.58489138428912,41.79273895918217,38.34718338528946,52.15995372311613,45.808252083308304,42.78940068640298
13,33.151798495066544,34.74371828051589,42.63375641311876,50.75593535752206,43.37250372980352,42.44274236464324,39.836391882124474,53.33130742782936,47.08280188762021,43.43991741513622
14,32.879844179908496,34.34916583125484,42.520289066065054,51.682777941015495,44.765449370131535,44.20107271977828,41.29433841985015,53.539543932828096,48.164171292694036,43.17671066384006
15,32.75207234290618,33.80117387066649,42.177939667828426,51.36621214341219,45.32598050549405,45.66867086864,42.94083292491166,54.19583452332756,50.033793956009745,44.159302755396865
16,32.535931703307355,33.176229632059105,40.92900494794093,51.789941656219625,45.307444927448415,46.309386144207245,44.084570754816674,53.06581964710337,50.718508494748264,44.80356910082464
17,32.575758787732184,32.649966091535234,40.49280736056568,52.30095953196546,46.573048428012356,48.58321954557933,46.29073081903766,54.077159235612946,52.55609628111233,47.113101344536574
18,33.50481012154346,32.83386567000505,39.90814419846725,52.813879978108815,47.553183496188126,50.86314586312711,47.53084853213222,53.30711477791053,53.40782917297017,47.87861937759622
19,33.64563145761754,32.7643607806987,38.553084874638955,52.385372003771224,48.114508250040146,51.940644629271965,49.255472290907974,54.610314201364744,54.22991678734182,49.94619377493429
20,33.993754028990985,32.87065961324477,38.13664568224752,52.87365555576707,50.22234511322297,53.76373221136581,50.6758033406114,55.201883073626036,54.36109452940123,51.24111170540881
21,34.42499682241764,32.88837535444817,37.53841481047884,53.102437076859715,51.498316040714336,56.84197193840007,52.38547430486092,57.004269898923155,55.02306926171727,52.73311918726966
22,34.745252872616724,32.56579761215857,35.84265905820676,53.2711104224269,52.70738919623116,57.81708784298701,53.064385377009486,57.275977417231125,55.6120217599451,53.58514670809712
23,35.507730643570966,32.84456846322196,35.6367639105619,53.72119729259714,54.89969361726342,55.55204267342734,53.116444122317375,57.42450685751449,55.456413443439104,53.94532174984362
24,35.921692563689,32.62749025522269,34.97868318151888,54.04846764257769,55.52110738007204,56.684261088853255,54.0401820159683,57.8038761380931,55.85601296256873,54.596948857861065
25,36.20337424073474,32.44679945656609,34.28896449178567,53.909524670183075,55.530322066750976,57.791443553590135,55.020032193641136,58.40462279976535,56.47390817106269,55.688258440963224
26,36.447928090052564,32.68701632103024,33.701150226305664,53.72338061401136,56.66651189077585,59.60948407144802,55.87058273419619,58.438433364483124,56.535182864960305,55.92729729575886
27,36.94746899473544,33.2323213113278,33.44641873730871,54.03705620202676,58.19498394520892,60.097692979538536,56.00978291913159,58.01981665198362,56.131847309040936,55.4178558668673
28,37.312241108655535,34.185144256158424,33.67932951674842,54.021549713930014,59.26416173642319,58.60986347578895,55.615784547518544,56.197258824424296,54.95430325255072,54.319760808873
29,36.812427818906556,34.53417951578226,32.89694176744541,53.24682422845849,57.59593783704155,56.6004526479913,55.0463739772294,53.87200855288884,53.923134470911435,52.52065485946733
30,36.89838209726249,35.08904162202746,32.877378358276616,53.09482643866119,57.08755583306893,55.327339191417174,54.79748853450728,52.306996269440724,53.64420807780792,51.264198279836926
31,36.78027086832458,35.43766345856376,32.72810801805336,52.7328767536862,56.605532212725436,55.28449871386389,55.3028100757765,51.94453581788214,52.27679330638162,50.88320136702909
32,36.683718727560986,36.13527381526321,32.51924043984319,52.204243363169084,55.8807279619445,56.939234248315756,55.59944911164984,52.82875193238962,51.96904299490992,50.927664488381645
33,36.97194772713086,36.666654773173086,32.71015526433227,52.28380049692997,55.61598754234495,60.46324978417736,56.91127745776954,55.099568335262376,53.3044520579792,52.25517230426661
34,37.53613005842158,37.452260044142285,33.2403352552254,52.570325761181124,56.30588338058882,62.54933769152605,57.49911376378493,54.86443916982818,53.68362611968682,52.267393343483604
35,37.89990846808972,37.99399027157626,33.6122892314552,52.70056964228535,56.12158814792261,60.83772942646405,57.60191929713638,53.09670692250848,52.89502402715627,51.61549622353755
36,37.9247393117919,38.03338287495244,33.66162739358138,52.68311322466909,54.516800276992285,58.34637489572986,56.754589459536085,50.494946184468176,51.24979939442015,49.8619207139876
