Time_Sync,Dsc_DireP1,Dsc_DireP2,Dsc_DireP3,Dsc_DireP4,Dsc_DireP5,Dsc_RadiantP1,Dsc_RadiantP2,Dsc_RadiantP3,Dsc_RadiantP4,Dsc_RadiantP5
0,44.57118579850304,36.38600484155975,64.91886709974023,32.91873620313096,34.13486440537154,17.967691790811177,21.143708872803607,35.48786260194929,22.123507433368196,18.37099182953234
1,44.06461140089293,36.880055831152596,64.91356087959744,33.029194627052334,34.22749320113286,17.967691790811177,21.143708872803607,35.48786260194929,22.123507433368196,18.37099182953234
2,44.21868769647677,37.32982107347847,67.88580288856454,34.047700904932526,35.21507319080779,19.49709926380829,22.583059675954004,37.85682887244099,23.79931038985487,19.813482147432985
3,44.45314558611301,37.11237101750438,69.54164526583419,34.446800502004656,35.46880404622309,21.29923723690839,24.00226152687224,38.76696969143097,25.87883195415054,21.261277976213016
4,44.392911300333886,36.48991335041376,70.88009129452331,34.86479058527779,35.41409994908007,22.145172378738756,24.77487178046664,38.93671336703602,26.136910006183577,22.01661150418062
5,45.33651968575337,36.8894661516914,71.27885751678468,35.478176855151375,35.04181737286675,21.929832921466648,24.323680448052386,36.87931894753295,23.445862573235544,21.535958698799785
6,45.47970094952721,36.21543565511955,71.05433629076809,35.88091190869241,35.03910622974581,22.619313514218746,24.624999989893283,36.04994528160607,22.89576213422582,21.813013947164052
7,46.48393142894113,36.050254632928244,71.38774807305975,36.61577445029575,34.98704712777193,23.599577182238534,25.00959923492662,35.111834737150275,22.637806647280016,22.148868393845497
8,47.26611929646671,35.307765950267566,70.21101550789218,36.460056709080476,33.54238366805458,25.22429955562557,25.31781297461256,33.40667073720586,22.378676244046027,22.374125824971696
9,48.02276064787134,35.10914546662268,71.55010377401774,38.01953372707047,34.42732017727526,27.098699104641707,26.89968291638476,32.20114667599748,23.026964822225565,23.231708485204756
10,49.39486958082953,34.86057386358892,71.55256013240057,37.90548733422273,34.170786281506835,28.206273848718773,27.6179065349278,30.24136783203569,22.904022423211426,23.604362048265887
11,50.94618080676094,35.77132405419507,72.0211256980411,38.553953641455465,35.17180247963851,29.53639962941729,28.600794457289627,28.48712185851404,22.862449073834345,24.374742531911476
12,54.68401848362518,36.09031577248789,73.45686437103735,39.24076948408286,35.95589137126129,31.34996509190087,29.46490206799133,27.917860154896882,23.423285292978306,25.87263565711504
13,56.40782389443461,36.737680820271734,73.73261175227083,39.73145173630049,36.658941365712714,29.492749886913188,29.93375818772964,25.638040759475594,22.61881080903874,25.861418335081968
14,58.76915099893456,37.46995607414638,75.31617980019644,40.37873941448867,37.45016193580163,26.973216760488835,29.93820633085291,23.85891582728186,21.79580302093591,26.29797060230918
15,60.64916702207844,37.935030881491194,75.5327348750691,40.694326033226645,37.96634339888501,26.6551419667564,30.4872293497437,23.14366054368185,21.833496998705556,27.247467676159268
16,62.058397333022285,37.455594635277755,75.82082070659813,41.1111169307306,38.02631181861704,25.674483930309307,29.36169956879316,21.882725989546813,21.15034373075327,28.924014585365946
17,62.6121981760463,37.23175026584635,74.78879503402423,40.68795662526978,37.86502821528011,24.993452459910102,27.428296593580725,20.72027475466871,20.57768438840215,30.570477785412574
18,60.53071257371366,36.24061373816911,72.74469007639125,39.910969295188536,36.82813602828966,23.756202294486087,26.254361974772497,19.683516802954152,19.701303810383152,31.553288169571914
19,59.48901896694113,35.09572855352703,70.0960781949154,39.29440257423589,36.08901260789978,23.093968683075225,25.22699710944493,18.937210156831288,19.259436558799358,33.81763626340738
20,57.00140577737482,34.32066067929132,68.62539843838681,38.609656183933886,35.63183702069398,22.335528851412462,23.737065418756327,18.213973057407035,18.740438098527072,35.32749105248396
21,55.27132156441664,33.97245253782804,66.85099757855181,38.11814948842144,35.52509695480431,21.829545201930458,22.983168753619314,18.011946431393678,18.52121706619411,37.9319873729848
22,55.33579390098356,34.05305334823973,64.85554981956909,37.954443944944686,35.74584334404049,20.743600456217422,21.928744813196886,18.08017803327923,18.091566861809444,38.57326419262397
23,54.49113228481153,33.9174107484491,63.39538160383745,37.70324874328856,36.04406244754914,20.305868061567118,21.339802872096882,18.380595608281894,18.132134821722254,38.57003005318578
24,52.83317556290241,33.91376353002263,61.86327859413784,37.356463640542245,36.044618432642096,19.647007032200356,20.696366472165252,19.25600784890561,18.353990020944273,38.910579423190406
25,52.21897393067077,34.20010159317543,60.81599092800105,37.250918125982224,36.148954868740375,19.214338126689498,20.191841470908585,20.208431322680177,18.625801766651392,39.36483151421405
26,51.55960884598684,34.69350643672193,59.957291083181865,37.325716501580274,36.16387453031126,19.9453959416956,20.736514013614283,21.657591622793074,19.570933090225182,39.7187746527904
27,50.836953819970276,35.09087269274279,59.02387222800925,37.339966100681124,36.340144862205264,20.810178658397685,20.867155040402487,21.227279612233634,20.224213378364365,40.10356046354492
28,50.0633569752991,35.45696300767864,58.05375786605756,37.3260016147277,36.66503406436448,22.37126527970251,21.497042084186425,21.69094365886822,21.150084635782363,40.23655695789647
29,49.3018281963176,35.91388795029964,56.779034139982954,37.240873237481324,36.67815562153453,22.877284519303267,21.530166133264462,21.614388090355742,21.504859287946395,40.70057185037259
30,48.77866395777657,35.974334348485186,55.743375854955104,36.93552113084998,36.083174958849234,21.379010279151764,21.769425057767567,21.512152477116018,21.488600241259753,40.22953633065648
31,48.434529707908375,36.31104212519947,55.42035703200712,36.993192073851944,36.26117746683124,19.856463920563062,22.510885652778978,21.005397494462493,20.821006875028395,40.27899268008518
