Time_Sync,Dsc_DireP1,Dsc_DireP2,Dsc_DireP3,Dsc_DireP4,Dsc_DireP5,Dsc_RadiantP1,Dsc_RadiantP2,Dsc_RadiantP3,Dsc_RadiantP4,Dsc_RadiantP5
0,50.976704822751124,59.11067010923222,41.016780966097,50.05838754080599,51.67172336550859,22.870961006460938,23.68010951465105,18.647835208219057,30.351791205996346,27.83433401168708
1,50.976704822751124,59.11067010923222,41.016780966097,50.05838754080599,51.67172336550859,21.564193503789777,20.592233805813695,16.897265428744028,29.520740295006625,25.557149728208884
2,51.15269618530552,58.35391001455465,41.10856663934979,50.93885810292485,51.81088452015429,22.131097804528153,18.52371454306885,15.978598301977048,29.125268435503102,23.928622636419515
3,51.559143201028306,57.53446821775791,41.10771815605899,51.26217538843061,52.18183049057484,22.594561018822237,16.011115236366358,14.934927358024648,28.371985084270424,21.804731584347206
4,51.460690255076734,57.00370520848263,40.990830193772645,51.319935255533586,52.04540008912723,23.81651084010366,15.372531720737747,15.215923934746359,30.78074277991812,20.92023419688625
5,51.40255741932959,56.50426881860552,40.951076254157776,51.4109954290221,51.94771206860517,25.26333591732925,16.026756283741573,17.923342843340276,31.094665811272517,20.613131822393214
6,51.56118421309329,55.89321432099425,41.02448352170887,51.35496437314141,52.074220663105905,27.31540419098996,17.354434581023554,21.03396314906658,32.34499099868262,21.324056500300024
7,51.93057206811351,55.10243278038328,41.12120069141292,51.165091943356124,52.402459088615444,28.068601045868217,18.45180665008879,24.1553572005229,34.09982168414776,21.680925575478305
8,52.88779885086878,53.938558337737724,41.66697697410923,51.684911512787906,53.31139424008232,29.592716856820367,19.57955685712467,27.094143039706786,35.04107596745298,21.79305358256626
9,52.790405146797006,53.74889370218786,41.90029154943726,52.084378110127815,53.18056255616833,31.73879339382181,21.64384664007386,30.894445029268294,36.95136516105069,23.20086379244467
10,53.436201674548236,53.06772408630483,42.40723379154192,52.516354192686435,53.792213811026585,34.038926530013754,23.341527071159415,34.38887142435944,38.24529462639033,24.44743744200617
11,54.108748195282196,52.913803459339526,42.9888746207894,53.461372471232195,54.43193297952895,35.164078935087076,24.641686536077252,37.274108200260194,39.72456379151721,25.863537164343718
12,55.15741706166705,53.56914772232019,43.995876922736514,56.25577796998772,55.45004358858267,36.85762278754027,25.75491556194837,40.42944961697576,40.72915378363026,26.756603348389035
13,56.031174801828435,54.02363257443587,44.911427013339946,58.27778484943133,56.29860424811443,37.99625995340543,27.4142180703435,43.28203304357561,42.28033394103648,28.102890935354814
14,56.695405371113985,54.64663036577997,45.74190902198192,60.470374976881075,56.94407365067442,40.32629217310033,29.136537740452997,46.417312892035866,43.098785782465214,29.914735129530623
15,57.504331496043115,55.37461360834655,46.995296930634204,62.71217737848889,57.719365321067926,41.639926768698,30.02036652376426,49.90260840099914,43.3604247559334,31.074779584474946
16,59.29014144972567,56.78891544893598,48.55505420234081,64.62905313791632,60.31754756258582,43.86295995810788,30.660988966447594,52.02610079916234,46.31631206242619,30.824968542537775
17,60.80052415551397,57.45280281111384,49.66703289670003,66.80636186894118,62.67035668461318,45.13726429535866,31.963438978956983,54.22301084894915,47.82506419993491,32.22301625005887
18,61.792158418176896,58.179794791958216,50.7400844025841,68.02121297105894,63.589692273047966,47.34778911632502,33.65737184517157,57.07834193330941,50.667787762821625,34.08572635677092
19,62.954973589543215,58.62201799640654,51.126079279295745,69.63079912812152,64.71426779416754,48.46604347806319,35.15484668303296,58.05008425564179,52.24938327695942,36.17806326067586
20,63.944640746476715,60.30142633806172,51.91986912871673,71.3975432244215,66.49565591769941,48.667058347322694,37.20077840715444,59.73352769763329,53.91435390477746,38.32226369183874
21,64.1757806370611,61.12850452069122,52.07699069633153,72.86868267612066,67.1654404349168,48.919114963688415,39.332854816335065,61.335661616190784,56.807172228068936,41.61537220027386
22,65.00946010822125,62.39755498354499,52.84835707298,75.78642762102652,67.24812575621002,49.3226807676936,41.24407348332302,62.395641526092994,59.05297719305687,43.90234604606753
23,65.73983150588089,62.957942611137284,53.2721270258683,77.52622001427378,67.17156879240244,49.47385704024656,43.260265045469815,64.67499363119914,61.25928808500718,45.65174441412545
24,66.51329891643765,63.68599977137658,53.82000012849371,79.86284549304449,67.57790731252923,50.377666355564024,44.54848264559806,66.31500525889807,62.933155784399844,47.296089216381176
25,66.65269486621526,63.799409329390954,53.56453745433531,80.05203552432604,67.35183798313446,49.831017213110655,45.449914867399706,67.964912973825,64.25119442111705,48.9190140360894
26,68.5364072961802,65.5903522054903,54.49500403373143,80.85520302474691,69.12319033639312,49.72866641471639,46.80140467618273,69.17434882626529,67.09658831668557,50.25982271439038
27,68.77066080175834,65.57115891736535,54.438551907149574,81.50320572083223,69.83556365506713,49.61901985118278,48.113266628281494,70.474943159351,68.32476985511013,51.74192682526192
28,69.09701213921814,66.53449490287889,54.61241524972709,80.95011111431343,69.28006576151374,49.07526814342295,49.03216712872207,71.72810335469472,69.79494277657538,53.00411378587154
29,68.82771240791516,65.6416352290616,54.25769790524073,79.3841632389652,69.01304319399313,48.174164463354835,49.87195852952921,72.63093492661125,71.13237979581211,53.001552996135445
30,69.12418104444022,65.31901619377096,54.475512498587605,80.04745411067155,69.30910742781013,47.752578809861305,50.8100155358312,72.7327797068749,70.63349037605668,53.821880680936275
31,69.77789955488177,65.47496243978516,54.87451417444426,80.49228130380341,69.07371486014905,48.033935932329584,51.812790727810736,74.03580054475499,71.26542942343852,55.238192698613446
32,70.32292638473434,65.71661720166931,54.9262852128252,81.23141763792357,68.6922714628304,48.2832181242225,53.0644899702822,75.62753778047924,71.80963344813304,56.375212548992906
33,70.01827940153984,66.01572140207244,54.89599975749571,80.54392754218335,69.34393332044978,48.63109058591819,54.26186820595781,76.83889905524858,71.68302417220994,57.56342928167796
34,70.27563580741447,66.44433159607551,54.73803801046485,80.11442565833849,69.9940313376244,49.374852194740804,54.9834830662471,77.42871827579673,72.82299295036604,58.900055486205176
35,69.51694980856595,66.48517709712641,54.38620589087317,79.20745682784974,69.3370772264569,50.169194844862794,56.22691575973277,76.58642860679585,73.75270046423128,60.288523578945295
36,69.8454956821211,66.15117451247681,53.93455161399194,78.50844260097732,67.74153623389847,50.396438622991475,56.911676167468414,75.40316429262853,72.83702170121887,61.71768089037836
37,69.22405912433301,65.97128189864253,53.78589835427109,78.363641703556,67.59344644708688,50.94740266777287,57.87066507070364,75.54094045206527,71.65633972586448,63.48926651413978
38,69.57242083642885,66.27599449075436,54.21465365812471,79.16412098439213,68.41400599925316,51.608590487381505,59.14869167469959,75.80875854266627,71.02889442215029,65.52257963067643
39,69.22047926160106,66.83709030216173,54.454049862612806,80.32005873301304,68.64816825148178,51.809274924522796,59.998250445954085,75.68813793387089,70.58372865771935,66.39592182305242
40,69.72416577301857,66.93314834151978,54.765762374743616,80.47889826229354,69.16710851097729,51.91196188504329,60.48357555862372,75.2218359851476,71.88219885413214,65.88670817718862
41,70.56416973848323,66.81147217658847,54.405974446593234,79.81174480167813,68.49968506665856,52.300034537312285,61.198448089967336,75.4554063636235,72.81381956903877,66.40720157173436
42,72.40203563237003,66.6988963494115,54.177113539294524,79.52983004052038,67.65889096577058,52.19600226517051,61.482277395639436,74.85909269895177,72.77012953417872,65.79767559211986
43,71.93707686926128,67.14211068022915,54.783255347312334,80.20664177135868,68.76977582339629,52.31179917123536,62.85667340812926,74.29150069395992,72.20479832345018,65.53442605747429
44,71.14763437389877,66.71652839443085,54.80568891503209,80.08378199204903,69.03941531256521,53.00475242236966,64.999822799241,75.35519874059378,71.13348996164784,65.64572380484222
45,70.47482922372794,66.74160121758754,54.809176954315014,80.1913295480039,68.84100222508863,53.51161825165475,66.15252876471354,76.0801424067555,71.02923734117007,66.39436334146589
46,72.74291448487465,67.28250333086578,55.554261557331586,80.92944173367688,69.60030222071948,54.33731071412545,68.23703615807979,76.71770271746513,71.18192206272377,67.15811055893069
47,73.6814246811667,67.48574935817511,55.91357493834378,81.27102158227147,69.9446109377839,55.22132694720798,70.12177511148171,77.10263771415232,71.62551015817613,67.99437688614947
48,74.58607817551216,67.62733003569984,56.11198052383783,81.68798692410672,70.23978787829381,55.92617476452119,72.23848600849725,77.32768347932272,71.1990973894247,68.69687771423287
49,74.28637736298897,67.8947941174996,55.89617959955139,82.0330817243712,69.78305266361487,56.05947726001392,73.89830988286548,76.69249017046035,70.48561561975973,68.41439941240307
50,73.16375401040804,67.40313339600328,55.686753944711796,81.2699225686378,70.17914852168377,55.60258573946703,73.73321535913449,75.38714316791709,70.0472572949624,67.75143146624106
51,71.81250856071098,66.86871099321093,55.20826784521524,81.10882414337037,70.74147577813083,55.65489856853959,73.84304409090325,76.61956719639977,70.74401435461792,68.06036906444457
52,71.70792700066525,67.09133434510179,55.46854486603544,82.05204220018376,71.66272679685007,55.72631103512954,74.46183206798909,76.85188412055373,71.35939622210626,68.42012993182642
53,72.73811511907716,67.45668762211899,55.8969950256141,83.24577954006612,71.90639121415484,56.097194644045416,74.48344271593551,75.5082224898393,72.45765612595173,68.66328531539588
54,70.62207765808184,66.74217172964993,55.27594552381275,81.43212581789632,72.54378575078456,56.37383773217413,74.62308597655164,73.70927176258905,73.22471648141286,68.17655728853462
55,71.0214467864094,67.03004240117903,55.67703081139604,82.18896710671709,71.40686426815417,56.98000454665693,75.27055993308213,72.08825894308183,74.58993518811039,67.80610215316746
56,71.9503523914285,67.38352168246513,55.82927012088294,82.3280780660061,70.7249286565175,57.33116827555731,77.52133902407746,71.48101296116708,75.54967471583934,67.75742837630426
57,73.31970566630521,67.04856325450663,55.62883626634865,81.9762182413923,70.42598514471467,57.72748070723969,78.42120866396374,70.02684634120709,76.90384562947028,67.65898220761238
58,72.92018029554416,66.83359506012006,55.50153553284987,81.53196419750614,71.01050053275388,57.998269749723804,78.8810119253702,68.55286569174133,77.4332018615508,67.50913973340545
59,72.52465151251701,66.54860766251383,55.061590774246824,80.71447297133186,71.42015188363843,58.01269835094912,78.83093248029944,67.80910292687774,77.04913559791623,68.43976482079596
60,71.02470459438898,66.07343889549203,54.70461290904628,79.58105056372251,70.63588737709348,58.715449510556404,79.4567090928078,68.17887368763965,77.6923747252259,69.40894977647139
61,70.10385160562464,66.04099415223482,54.88406293591594,80.88085444002688,70.87381594429455,58.986076934698396,79.89878687973663,68.56123201914673,77.6644078470357,68.96538797773552
62,70.30620391106362,66.33866103045672,55.416310729709224,82.73117055204747,70.20569099674164,59.04066698324827,79.37709299490663,68.76554654869886,77.14648932282626,68.76554654869886
63,71.19800786505503,65.90479054339895,55.29692114230395,81.65549086427797,69.92144412190004,59.519458542628335,79.85075032535971,69.97063693982767,77.27695210571477,69.33819250916987
64,72.76961891521614,65.56743538174375,55.37069771348161,81.16117697959703,69.37296627356483,59.72769545835372,79.52783060595138,70.38219829814284,77.04607082317341,69.74981739940993
65,72.88495661467967,65.52757120707102,55.613660991296086,82.12289937825702,69.72601882735583,59.84090117132931,79.35521362218934,70.61431556063054,76.86843600880022,69.98115764803305
66,71.98696587625139,64.49993754823399,54.60475799060782,80.37092879985653,67.88551127616988,59.44404906176999,79.2224096057846,71.09168337876217,76.71243632477102,69.43616800865807
67,69.89822138730206,62.263930044790925,52.85662450250608,78.02095036329814,65.87945799693301,58.71865976853339,79.06533383764744,71.03059968913074,75.4103590199723,68.75799089274969
68,70.36240917626999,60.56705608927176,51.94259476129044,76.6324998708682,64.8479241118973,59.01155868045086,79.00210323508891,71.18954716934448,75.8391990390875,69.12420854188186
69,70.31261624646962,59.07993976694321,51.184532123283404,75.67728760218053,64.74935590271237,58.5133072330515,77.42617491708727,72.07654271375115,75.89499248839992,68.1383131841689
70,69.63041415393243,58.85702774596887,51.07847711029953,76.41823501932319,65.44394098374747,58.193334438948106,77.38046586934776,72.55129735871559,75.9514095232832,67.7944919518659
71,66.24283905248372,57.61715272112042,50.27206657692225,76.78457935070237,64.66103543356184,57.58604784237312,76.2235737738202,72.38444583114455,75.16770497595377,67.07117416335583
72,64.65840294751823,57.64637856736242,49.95086084154795,77.76976993473554,64.13707417148487,57.53416577502385,76.24300608551872,73.67583283808784,74.70398780290859,67.6000626530843
73,66.28032568127081,58.153417907527015,50.43779992631374,79.30873642926827,65.30929536210157,57.81208184358399,75.94625585585813,75.03966998508707,74.3928626203059,68.14781911617528
74,65.47003205488654,58.32270957250473,50.57466091289003,81.33441462531768,65.62446880099849,57.872632231384884,76.12011736895467,74.60556996437772,74.00578139813892,68.9229857231455
75,65.42785500771014,58.62790187189611,50.94042276255785,83.96305756734753,65.51902393379092,58.28004631826255,75.44403967516918,75.14249062074342,74.38722185162472,69.59779803900679
76,67.22644088720911,58.899703750232334,51.50109621815534,86.620720779799,65.59779219076448,58.57900642857091,75.53397054335194,75.2266535738862,74.88763607909621,70.43300737332625
77,66.66556970361412,58.67802265778474,51.181171413787965,87.48422193476677,64.92556189533457,59.03873408170575,76.523537988084,75.20984212098678,75.29539287270248,71.46343125297501
78,65.16785693980812,57.97794252772166,50.77533992505493,86.79508391348432,64.20929459944661,60.42495867094297,78.89024483587825,76.18352942542532,76.65397203664693,73.36411156732086
79,64.00365507987536,55.650228787861764,49.78454025829507,84.561959542765,64.16074827930176,61.46616049452501,79.14908705277512,79.21836312975569,77.03488726874343,75.49926816068515
80,62.25760420865576,55.03480741972156,49.09162669128397,84.21217004371701,63.94208883318757,61.86487908143942,78.65880850235098,81.04724629256599,78.03349369920457,76.20969551436058
81,61.93194840615498,55.09348258991392,49.33896627336495,84.6659010945238,64.08876332258012,62.07894448447445,78.73033355179793,80.46656222210561,78.12861152960852,76.88586524888667
82,61.63319123273396,53.82145081914405,48.35872456857737,84.44703289094369,62.13945323162851,61.79411737945148,78.49505913899287,79.19740633809896,77.90782224038597,77.23269838615971
83,62.75270075662915,53.39151263245222,48.19995900458125,82.27257116114448,62.197809239414156,60.964752296354135,77.38155353410916,76.42793693502414,76.84213163326862,76.75753851663634
84,63.639088715589914,53.82848557125868,48.22593349763815,81.01336277512756,61.54673953506303,60.607764325841856,76.58017744102533,75.06307485327986,76.59705363285158,76.06245282727092
85,64.6090087762436,54.07364283143558,48.78544574421073,81.94267624915288,61.931029464258614,60.59311668044983,76.9455958062835,74.76400768940282,77.54292919191903,76.32110843172602
86,66.45404467973478,54.18095111857977,49.73971952889286,81.73538249880835,62.970261535743035,61.25944423082782,77.54959929746823,75.71162560657001,78.69009013329973,76.82892287934754
87,65.87505278051246,55.22456312990873,49.25821120658345,83.38576191206485,62.552433007334244,61.80094613155307,77.94138132764505,76.3714062645698,80.1447664461096,76.93178773038349
88,66.23825629087627,54.55129603383385,48.696753601143584,82.78403411877747,61.90292811342613,62.05138850656256,77.96421996341275,76.73542030321292,80.17139229001754,77.7928809836554
89,68.35716680427667,54.951258422188225,49.230634824028286,84.24874172325931,62.44707724544631,61.716352446071056,77.35778294158499,76.22923555033174,78.96461545251738,78.7578842242003
90,69.28752429652008,56.25315573721673,49.6450184243197,86.04832566706182,61.87371419778165,61.536707310500596,77.13862025657538,76.10466933473268,78.16781417730027,78.85966592456522
91,70.51721740623856,56.515983116609235,49.87438660042424,84.09858292117582,62.66546732410273,61.74210938629828,77.59037012520567,77.16061800550699,77.52935118799337,77.8339552838153
