Time_Sync,Dsc_DireP1,Dsc_DireP2,Dsc_DireP3,Dsc_DireP4,Dsc_DireP5,Dsc_RadiantP1,Dsc_RadiantP2,Dsc_RadiantP3,Dsc_RadiantP4,Dsc_RadiantP5
0,2.0995864094170424,2.699172818834085,1.868033988749895,2.0995864094170424,1.868033988749895,6.339793400779363,17.287703271759387,6.55219385917004,7.098010975794348,6.901387818865997
1,2.0995864094170424,2.699172818834085,1.868033988749895,2.0995864094170424,1.868033988749895,6.0405694150420945,17.537703271759387,6.4931768647950925,6.857803984432027,6.651387818865997
2,2.4419572339080924,2.699172818834085,2.8099912226579873,2.40860340379199,2.15860340379199,7.628224182094463,19.137726057155753,7.372732069503486,8.356730069765373,8.018398145491146
3,2.4419572339080924,2.699172818834085,2.8099912226579873,2.40860340379199,2.15860340379199,8.302127555319313,22.652896515239252,7.863961030678928,8.962944048443482,8.560660171779821
4,2.290569415042095,3.0415436433251344,2.6919572339080924,2.0995864094170424,2.15860340379199,8.818801617073898,24.145027507696977,8.329483158776016,9.71254388934017,8.810737359534768
5,2.8495864094170424,4.200390288141587,5.3183348610735495,3.087469597008005,2.97386174927282,8.388879571357418,27.321100496688253,8.750232945337748,10.123986230428223,8.829603632997394
6,4.874571771730384,5.225665444830336,8.99327735174488,4.369677166154768,4.154472523740264,8.752139059289593,29.276462796771867,9.070610061541094,9.466213500547635,9.795510624501365
7,6.9870164739371985,6.771977265215872,12.405203341532031,5.919399256334485,5.664909398759898,9.489878745934496,31.274466408431454,9.064691381415233,9.118033988749893,10.580570956950904
8,8.692158796524144,8.228233748873313,15.122264774958404,7.636486712003275,8.100656513602432,11.123443620897707,34.0810710515543,10.54918630034884,10.295742001126387,12.759384463150202
9,10.633131012349757,9.24143807068005,16.930584723380633,8.778651087440302,9.654312053607155,12.378386749642969,35.698634595197504,11.3235934979801,12.070925011677387,13.493131834018758
10,11.4385714945992,10.16227766016838,18.004654301290916,9.530268522687148,9.486835149459727,14.377858944693958,38.50524430015337,12.983758353070884,13.96298975501344,16.54574041897319
11,12.962773448388699,11.852158878913635,19.202231839234862,10.072126027882893,10.541061855756853,15.505375814342198,39.956381327427465,14.2747037822812,15.69048848771115,18.80333388763414
12,14.345308614402986,13.526226374874138,21.561352476603744,11.660860792969702,12.14316317520033,16.20049562602268,42.08753654932083,15.042995436985702,17.30700776616805,19.64175308010132
13,15.638117794302165,14.844924767027681,23.418682762269437,12.974870044397228,13.919093621602585,16.696467481559147,44.2860235956609,16.017828962971713,19.04698344969819,20.748637820883907
14,17.39696029126587,16.61862607922259,25.04908004404756,14.749964654456726,17.023919594144868,18.930121738357155,45.83725363988046,17.983530557601604,22.415197603702165,24.302986390191098
15,18.83509675417141,18.481473703827128,26.496166886790327,16.42468368345509,18.31152621293545,20.2249050892631,48.27733655746386,19.40544579276244,25.286317633238518,25.93063911330846
16,20.456353844292458,19.78160279866688,29.243855844027326,18.129432012534714,19.695128593710265,20.828704421421573,50.40980278921011,20.378896581227345,27.420638134388682,27.39410822746624
17,22.181241700855963,21.881854125750685,32.69326133787244,19.90972014058582,21.774307341050573,21.596754277022118,51.74987619358714,21.160837126532655,28.771697717943617,30.00620540851132
18,23.749480111562285,23.845618892841614,35.8805764640576,22.45178190452882,24.582069495294203,22.551100725443625,54.302046791149486,21.99971189726479,30.6602792185275,30.60010053871259
19,24.590530591378513,25.76866344680731,39.103651596250614,24.187277453405716,26.606322945856263,24.14063598299453,57.31331344662184,23.137421563832255,31.220119832439515,31.881541880925596
20,25.23036355264084,27.269832072387803,41.43751912973649,25.780534774905394,28.222447440517815,25.470094547661425,59.1442668134368,24.260106849952216,32.553884450165725,32.57843369274744
21,25.598131202982657,28.446526190420094,42.86182114916605,27.616987094686337,29.403761608122853,26.8386213283974,62.42226161439862,25.519849527139158,33.69135033261455,33.16684286335669
22,26.083148606120233,30.057535866736934,45.30208985476475,29.300229349851982,30.549052233305964,28.39146194252306,64.91622603172806,27.026355917560274,35.18456942958483,34.302680607935905
23,26.639454257097476,31.55629157640255,46.4991669286744,31.002612678758013,31.432985904960862,29.65837523463023,67.93542611171279,28.43056406622373,36.30550666308794,35.00261375469568
